session_id,user_id,session_start_ts,source,medium,device
S002355,U0136,2026-01-19T10:31:05Z,google,organic,desktop
S001760,U0059,2026-01-19T11:18:42Z,facebook,paid_social,desktop
S001093,U0101,2026-01-19T12:37:28Z,google,organic,tablet
S000159,U0179,2026-01-19T13:57:37Z,direct,(none),desktop
S002002,U0102,2026-01-19T14:29:32Z,newsletter,email,desktop
S000158,U0144,2026-01-19T14:55:01Z,tiktok,paid_social,desktop
S001880,U0209,2026-01-19T15:49:36Z,linkedin,social,desktop
S000786,U0113,2026-01-19T16:23:56Z,direct,(none),desktop
S001322,U0009,2026-01-19T16:57:05Z,google,organic,desktop
S000422,U0113,2026-01-19T19:28:15Z,google,organic,desktop
S002318,U0038,2026-01-19T19:48:59Z,direct,(none),mobile
S001703,U0137,2026-01-19T20:25:38Z,google,cpc,mobile
S001955,U0060,2026-01-19T21:54:26Z,google,organic,desktop
S000903,U0247,2026-01-19T22:13:23Z,newsletter,email,desktop
S000739,U0007,2026-01-19T22:33:05Z,google,organic,mobile
S001453,U0012,2026-01-19T22:52:20Z,direct,(none),mobile
S001033,U0095,2026-01-19T22:56:21Z,newsletter,email,mobile
S000652,U0115,2026-01-19T23:25:20Z,bing,organic,mobile
S002293,U0161,2026-01-20T00:17:10Z,newsletter,email,tablet
S002067,U0008,2026-01-20T00:32:06Z,newsletter,email,mobile
S001362,U0027,2026-01-20T00:33:24Z,facebook,paid_social,mobile
S001112,U0137,2026-01-20T01:02:42Z,affiliate,affiliate,desktop
S000545,U0209,2026-01-20T02:18:15Z,google,cpc,mobile
S001462,U0057,2026-01-20T04:07:45Z,linkedin,paid_social,mobile
S001360,U0086,2026-01-20T04:25:16Z,google,cpc,desktop
S001460,U0017,2026-01-20T04:51:01Z,google,cpc,desktop
S001037,U0036,2026-01-20T04:56:11Z,google,organic,mobile
S002019,U0092,2026-01-20T05:11:51Z,facebook,paid_social,desktop
S000663,U0132,2026-01-20T05:14:24Z,direct,(none),desktop
S000762,U0231,2026-01-20T05:37:30Z,direct,(none),desktop
S001542,U0039,2026-01-20T09:17:07Z,linkedin,paid_social,desktop
S002399,U0238,2026-01-20T09:54:10Z,newsletter,email,mobile
S000449,U0233,2026-01-20T10:25:36Z,bing,cpc,tablet
S000323,U0144,2026-01-20T10:42:07Z,direct,(none),mobile
S000313,U0009,2026-01-20T11:11:24Z,direct,(none),desktop
S000400,U0126,2026-01-20T11:22:52Z,direct,(none),desktop
S002262,U0229,2026-01-20T12:21:51Z,google,cpc,mobile
S000539,U0129,2026-01-20T13:13:54Z,direct,(none),desktop
S001465,U0047,2026-01-20T13:49:48Z,referral,referral,desktop
S002330,U0008,2026-01-20T14:49:36Z,google,organic,desktop
S000351,U0075,2026-01-20T15:12:06Z,facebook,paid_social,mobile
S000945,U0132,2026-01-20T15:22:59Z,tiktok,paid_social,desktop
S001984,U0064,2026-01-20T16:36:58Z,facebook,paid_social,desktop
S002178,U0131,2026-01-20T17:55:01Z,google,cpc,mobile
S000949,U0089,2026-01-20T18:06:41Z,bing,cpc,mobile
S001800,U0224,2026-01-20T18:38:08Z,bing,organic,tablet
S001887,U0029,2026-01-20T19:21:28Z,direct,(none),desktop
S002532,U0056,2026-01-20T19:22:30Z,facebook,paid_social,mobile
S000986,U0244,2026-01-20T19:35:35Z,google,organic,desktop
S002094,U0246,2026-01-20T19:46:35Z,direct,(none),mobile
S002437,U0011,2026-01-20T20:08:46Z,google,organic,mobile
S000578,U0039,2026-01-20T21:09:38Z,google,organic,desktop
S001501,U0250,2026-01-20T21:23:18Z,google,organic,desktop
S000092,U0236,2026-01-20T21:24:16Z,facebook,paid_social,desktop
S001870,U0179,2026-01-20T21:39:39Z,facebook,paid_social,mobile
S002565,U0121,2026-01-20T22:06:49Z,google,cpc,desktop
S000292,U0217,2026-01-20T23:53:31Z,direct,(none),desktop
S002023,U0168,2026-01-21T01:06:01Z,affiliate,affiliate,mobile
S000996,U0157,2026-01-21T01:22:48Z,google,organic,mobile
S001116,U0117,2026-01-21T01:28:29Z,linkedin,paid_social,mobile
S001200,U0113,2026-01-21T01:35:47Z,google,cpc,mobile
S000932,U0229,2026-01-21T02:13:23Z,google,cpc,desktop
S000789,U0042,2026-01-21T02:27:48Z,google,cpc,desktop
S002304,U0126,2026-01-21T03:44:00Z,google,organic,tablet
S001741,U0115,2026-01-21T04:09:24Z,tiktok,paid_social,desktop
S001042,U0148,2026-01-21T05:00:57Z,google,cpc,mobile
S000042,U0050,2026-01-21T05:19:19Z,facebook,paid_social,mobile
S001813,U0109,2026-01-21T05:46:13Z,direct,(none),mobile
S000716,U0001,2026-01-21T05:57:58Z,facebook,social,mobile
S002030,U0233,2026-01-21T06:23:02Z,facebook,social,mobile
S002196,U0002,2026-01-21T06:30:10Z,google,organic,mobile
S002476,U0237,2026-01-21T06:44:47Z,facebook,paid_social,desktop
S001274,U0112,2026-01-21T06:51:54Z,newsletter,email,mobile
S001233,U0216,2026-01-21T07:22:05Z,tiktok,social,desktop
S002033,U0161,2026-01-21T08:24:56Z,newsletter,email,mobile
S001363,U0057,2026-01-21T08:45:46Z,google,cpc,mobile
S000100,U0116,2026-01-21T08:49:20Z,google,cpc,desktop
S001308,U0081,2026-01-21T09:08:02Z,direct,(none),mobile
S001003,U0033,2026-01-21T10:01:25Z,google,cpc,mobile
S000940,U0083,2026-01-21T10:07:07Z,google,organic,desktop
S000389,U0159,2026-01-21T10:15:53Z,direct,(none),desktop
S002258,U0121,2026-01-21T10:22:05Z,direct,(none),mobile
S001876,U0174,2026-01-21T10:34:34Z,bing,cpc,mobile
S000284,U0190,2026-01-21T10:46:50Z,direct,(none),desktop
S000535,U0161,2026-01-21T11:06:15Z,facebook,paid_social,desktop
S001054,U0140,2026-01-21T11:06:17Z,newsletter,email,desktop
S001577,U0241,2026-01-21T11:07:18Z,direct,(none),mobile
S002475,U0171,2026-01-21T11:38:19Z,google,cpc,mobile
S002250,U0171,2026-01-21T11:51:31Z,google,cpc,mobile
S001444,U0131,2026-01-21T12:33:51Z,google,organic,mobile
S000549,U0102,2026-01-21T12:52:23Z,facebook,social,desktop
S001437,U0061,2026-01-21T13:10:45Z,facebook,social,mobile
S001965,U0017,2026-01-21T13:32:27Z,referral,referral,desktop
S001087,U0041,2026-01-21T13:59:26Z,direct,(none),desktop
S002494,U0214,2026-01-21T13:59:59Z,affiliate,affiliate,desktop
S001767,U0181,2026-01-21T14:27:48Z,newsletter,email,desktop
S001394,U0149,2026-01-21T14:59:08Z,newsletter,email,tablet
S001411,U0069,2026-01-21T15:29:06Z,newsletter,email,mobile
S001148,U0029,2026-01-21T15:57:03Z,google,organic,desktop
S001637,U0153,2026-01-21T16:12:29Z,facebook,paid_social,tablet
S001998,U0011,2026-01-21T18:14:32Z,newsletter,email,desktop
S000917,U0137,2026-01-21T18:15:52Z,newsletter,email,desktop
S001497,U0151,2026-01-21T18:31:51Z,newsletter,email,mobile
S002223,U0229,2026-01-21T18:58:06Z,tiktok,paid_social,desktop
S002296,U0206,2026-01-21T19:07:38Z,google,cpc,desktop
S001399,U0113,2026-01-21T20:22:42Z,linkedin,social,mobile
S001665,U0047,2026-01-21T20:33:09Z,facebook,social,desktop
S000056,U0144,2026-01-21T20:46:47Z,google,organic,mobile
S000447,U0146,2026-01-21T20:47:22Z,tiktok,paid_social,desktop
S001640,U0004,2026-01-21T21:39:46Z,facebook,paid_social,tablet
S000137,U0096,2026-01-21T22:01:46Z,newsletter,email,desktop
S001693,U0142,2026-01-21T22:33:33Z,tiktok,social,mobile
S001978,U0245,2026-01-21T23:26:45Z,direct,(none),mobile
S001100,U0057,2026-01-22T00:09:52Z,google,cpc,mobile
S001257,U0196,2026-01-22T00:12:43Z,google,cpc,desktop
S000653,U0111,2026-01-22T00:38:13Z,google,cpc,desktop
S001009,U0123,2026-01-22T00:41:32Z,facebook,paid_social,desktop
S001130,U0162,2026-01-22T00:57:35Z,facebook,social,desktop
S000624,U0216,2026-01-22T01:32:50Z,google,organic,mobile
S000392,U0108,2026-01-22T02:04:07Z,newsletter,email,desktop
S001183,U0029,2026-01-22T03:08:13Z,google,cpc,tablet
S000387,U0036,2026-01-22T04:18:21Z,referral,referral,mobile
S002423,U0143,2026-01-22T04:31:20Z,direct,(none),desktop
S001551,U0210,2026-01-22T04:38:09Z,newsletter,email,mobile
S000616,U0091,2026-01-22T04:49:28Z,direct,(none),desktop
S001791,U0082,2026-01-22T06:20:45Z,google,organic,desktop
S000526,U0085,2026-01-22T06:45:45Z,tiktok,paid_social,mobile
S000901,U0152,2026-01-22T08:14:35Z,google,cpc,tablet
S000671,U0155,2026-01-22T08:22:00Z,direct,(none),mobile
S002560,U0009,2026-01-22T08:41:39Z,facebook,paid_social,desktop
S002158,U0096,2026-01-22T08:43:21Z,linkedin,paid_social,desktop
S002232,U0047,2026-01-22T09:15:50Z,google,cpc,desktop
S001055,U0218,2026-01-22T10:12:20Z,affiliate,affiliate,desktop
S001803,U0155,2026-01-22T10:35:43Z,direct,(none),mobile
S000453,U0159,2026-01-22T12:10:37Z,referral,referral,mobile
S000843,U0230,2026-01-22T12:18:56Z,google,organic,mobile
S001249,U0096,2026-01-22T12:48:40Z,bing,organic,mobile
S000972,U0053,2026-01-22T12:56:16Z,google,cpc,desktop
S001552,U0161,2026-01-22T13:10:14Z,newsletter,email,mobile
S002342,U0175,2026-01-22T13:15:57Z,google,organic,desktop
S001401,U0039,2026-01-22T13:29:51Z,direct,(none),tablet
S001624,U0229,2026-01-22T13:48:57Z,linkedin,paid_social,mobile
S002485,U0143,2026-01-22T13:51:48Z,google,organic,desktop
S000594,U0057,2026-01-22T14:13:58Z,google,cpc,desktop
S001319,U0115,2026-01-22T14:23:41Z,bing,cpc,desktop
S002335,U0008,2026-01-22T15:29:18Z,tiktok,social,desktop
S001050,U0047,2026-01-22T15:40:07Z,affiliate,affiliate,mobile
S000045,U0013,2026-01-22T15:40:35Z,facebook,paid_social,mobile
S000005,U0161,2026-01-22T15:51:32Z,direct,(none),desktop
S001282,U0129,2026-01-22T16:18:49Z,direct,(none),desktop
S000547,U0095,2026-01-22T16:19:18Z,google,organic,mobile
S000749,U0038,2026-01-22T17:09:30Z,google,cpc,tablet
S001606,U0037,2026-01-22T17:12:53Z,bing,organic,desktop
S001403,U0227,2026-01-22T18:16:40Z,direct,(none),desktop
S001286,U0011,2026-01-22T18:42:42Z,direct,(none),desktop
S002038,U0103,2026-01-22T18:51:35Z,google,cpc,desktop
S000101,U0094,2026-01-22T18:59:39Z,bing,cpc,mobile
S001129,U0219,2026-01-22T19:02:33Z,google,organic,mobile
S000277,U0036,2026-01-22T19:08:56Z,google,cpc,desktop
S001446,U0229,2026-01-22T19:21:03Z,google,cpc,mobile
S000703,U0047,2026-01-22T21:48:01Z,google,cpc,mobile
S001631,U0046,2026-01-22T23:40:50Z,google,cpc,mobile
S001518,U0116,2026-01-22T23:42:36Z,direct,(none),desktop
S001971,U0166,2026-01-22T23:58:05Z,google,cpc,mobile
S001224,U0032,2026-01-23T01:12:20Z,google,organic,mobile
S001225,U0178,2026-01-23T01:25:59Z,bing,organic,mobile
S001970,U0009,2026-01-23T01:51:53Z,referral,referral,desktop
S000241,U0242,2026-01-23T02:49:06Z,tiktok,paid_social,desktop
S000428,U0134,2026-01-23T02:57:22Z,direct,(none),desktop
S000505,U0115,2026-01-23T03:24:28Z,newsletter,email,mobile
S001155,U0213,2026-01-23T04:31:41Z,facebook,paid_social,desktop
S001442,U0039,2026-01-23T04:34:52Z,tiktok,paid_social,mobile
S002395,U0068,2026-01-23T05:17:36Z,newsletter,email,desktop
S002552,U0119,2026-01-23T05:22:48Z,newsletter,email,mobile
S001333,U0004,2026-01-23T05:57:02Z,google,cpc,desktop
S000455,U0117,2026-01-23T07:19:53Z,direct,(none),mobile
S000580,U0250,2026-01-23T07:32:05Z,direct,(none),desktop
S000626,U0030,2026-01-23T07:59:20Z,bing,cpc,mobile
S001702,U0029,2026-01-23T07:59:22Z,google,cpc,mobile
S001304,U0250,2026-01-23T08:04:37Z,google,cpc,tablet
S001221,U0087,2026-01-23T08:32:27Z,google,cpc,mobile
S000276,U0240,2026-01-23T09:26:43Z,direct,(none),mobile
S001488,U0233,2026-01-23T10:17:22Z,facebook,paid_social,mobile
S000335,U0144,2026-01-23T10:25:04Z,tiktok,paid_social,mobile
S000898,U0009,2026-01-23T10:26:47Z,newsletter,email,tablet
S000353,U0239,2026-01-23T10:32:18Z,facebook,paid_social,mobile
S001759,U0059,2026-01-23T10:37:13Z,google,cpc,mobile
S000416,U0131,2026-01-23T10:49:33Z,google,organic,desktop
S002452,U0198,2026-01-23T11:50:06Z,google,cpc,mobile
S002321,U0128,2026-01-23T13:30:42Z,tiktok,social,mobile
S001089,U0011,2026-01-23T13:40:30Z,direct,(none),desktop
S002060,U0073,2026-01-23T14:58:14Z,google,organic,mobile
S002441,U0206,2026-01-23T15:07:52Z,google,organic,desktop
S001724,U0090,2026-01-23T15:18:27Z,facebook,paid_social,desktop
S001391,U0115,2026-01-23T15:29:31Z,direct,(none),desktop
S000634,U0138,2026-01-23T17:19:18Z,referral,referral,desktop
S002204,U0246,2026-01-23T18:09:50Z,direct,(none),desktop
S001898,U0027,2026-01-23T19:16:52Z,google,cpc,mobile
S002501,U0117,2026-01-23T20:05:16Z,google,organic,tablet
S000672,U0093,2026-01-23T20:48:34Z,google,organic,mobile
S001259,U0165,2026-01-23T21:41:19Z,google,cpc,mobile
S002168,U0164,2026-01-23T21:55:56Z,affiliate,affiliate,desktop
S000559,U0145,2026-01-23T23:08:23Z,google,cpc,desktop
S002543,U0054,2026-01-23T23:28:12Z,google,cpc,tablet
S000081,U0170,2026-01-23T23:44:37Z,google,cpc,mobile
S002310,U0039,2026-01-24T00:12:02Z,google,cpc,mobile
S000570,U0193,2026-01-24T00:24:17Z,linkedin,paid_social,desktop
S002005,U0011,2026-01-24T00:30:33Z,newsletter,email,desktop
S000768,U0145,2026-01-24T00:45:17Z,google,organic,desktop
S000803,U0121,2026-01-24T01:22:17Z,newsletter,email,mobile
S002055,U0195,2026-01-24T01:31:59Z,facebook,paid_social,mobile
S000878,U0003,2026-01-24T01:34:15Z,newsletter,email,mobile
S001967,U0236,2026-01-24T01:35:33Z,tiktok,social,desktop
S000916,U0203,2026-01-24T02:19:36Z,newsletter,email,mobile
S001022,U0015,2026-01-24T05:14:04Z,facebook,paid_social,mobile
S001776,U0235,2026-01-24T05:26:58Z,tiktok,social,tablet
S000308,U0140,2026-01-24T05:32:10Z,tiktok,paid_social,mobile
S002026,U0097,2026-01-24T05:39:05Z,google,cpc,mobile
S001735,U0114,2026-01-24T07:25:45Z,facebook,paid_social,mobile
S001708,U0170,2026-01-24T07:51:46Z,facebook,social,desktop
S000337,U0039,2026-01-24T08:45:39Z,facebook,paid_social,desktop
S000466,U0016,2026-01-24T08:52:58Z,direct,(none),mobile
S002436,U0218,2026-01-24T09:04:14Z,newsletter,email,mobile
S002421,U0250,2026-01-24T09:04:29Z,direct,(none),mobile
S001137,U0179,2026-01-24T09:13:14Z,google,organic,mobile
S000810,U0247,2026-01-24T09:19:53Z,tiktok,paid_social,mobile
S001315,U0128,2026-01-24T10:01:25Z,google,cpc,desktop
S002199,U0069,2026-01-24T10:49:02Z,google,organic,desktop
S001385,U0054,2026-01-24T13:36:48Z,google,cpc,mobile
S001808,U0223,2026-01-24T13:44:29Z,facebook,paid_social,desktop
S000633,U0132,2026-01-24T14:20:42Z,direct,(none),desktop
S001628,U0039,2026-01-24T14:22:23Z,newsletter,email,mobile
S001649,U0237,2026-01-24T14:54:05Z,facebook,social,desktop
S002360,U0219,2026-01-24T15:08:46Z,facebook,social,mobile
S000182,U0033,2026-01-24T15:33:32Z,google,cpc,desktop
S002322,U0126,2026-01-24T15:56:06Z,direct,(none),mobile
S000419,U0190,2026-01-24T17:03:35Z,facebook,paid_social,mobile
S000820,U0055,2026-01-24T17:07:53Z,direct,(none),mobile
S000343,U0142,2026-01-24T19:09:49Z,google,organic,desktop
S002600,U0209,2026-01-24T19:24:07Z,google,organic,mobile
S000838,U0134,2026-01-24T19:54:47Z,google,cpc,mobile
S001890,U0116,2026-01-24T19:58:26Z,google,organic,tablet
S001115,U0057,2026-01-24T19:59:36Z,google,organic,mobile
S000180,U0039,2026-01-24T20:13:50Z,google,cpc,mobile
S000802,U0229,2026-01-24T21:26:54Z,tiktok,paid_social,tablet
S000160,U0229,2026-01-24T22:27:41Z,direct,(none),desktop
S000432,U0160,2026-01-24T22:54:21Z,tiktok,paid_social,desktop
S002427,U0093,2026-01-24T22:56:46Z,google,organic,desktop
S001410,U0150,2026-01-25T00:07:49Z,newsletter,email,tablet
S001512,U0059,2026-01-25T01:05:28Z,direct,(none),mobile
S001782,U0023,2026-01-25T02:33:36Z,google,organic,desktop
S002527,U0039,2026-01-25T02:36:40Z,direct,(none),desktop
S000841,U0094,2026-01-25T02:58:57Z,google,cpc,mobile
S002472,U0242,2026-01-25T03:13:03Z,direct,(none),desktop
S000052,U0020,2026-01-25T03:45:34Z,google,cpc,mobile
S000086,U0188,2026-01-25T04:13:25Z,tiktok,paid_social,desktop
S001168,U0104,2026-01-25T06:30:36Z,newsletter,email,desktop
S000257,U0245,2026-01-25T08:12:46Z,facebook,paid_social,desktop
S002289,U0229,2026-01-25T08:15:17Z,affiliate,affiliate,mobile
S002432,U0241,2026-01-25T10:23:08Z,facebook,social,mobile
S001861,U0204,2026-01-25T10:23:09Z,newsletter,email,mobile
S002345,U0055,2026-01-25T10:39:19Z,facebook,social,desktop
S001865,U0033,2026-01-25T12:14:28Z,facebook,paid_social,desktop
S000148,U0231,2026-01-25T12:32:33Z,google,organic,mobile
S002522,U0203,2026-01-25T13:11:48Z,direct,(none),desktop
S000715,U0036,2026-01-25T13:18:06Z,facebook,paid_social,tablet
S002524,U0095,2026-01-25T13:23:08Z,tiktok,paid_social,desktop
S001535,U0037,2026-01-25T13:50:40Z,newsletter,email,mobile
S001884,U0039,2026-01-25T15:21:34Z,referral,referral,tablet
S000756,U0229,2026-01-25T15:41:17Z,bing,organic,desktop
S000977,U0179,2026-01-25T16:05:17Z,direct,(none),mobile
S001653,U0226,2026-01-25T16:42:21Z,direct,(none),desktop
S002064,U0041,2026-01-25T17:17:27Z,newsletter,email,mobile
S002592,U0175,2026-01-25T17:17:57Z,facebook,paid_social,mobile
S000677,U0051,2026-01-25T17:43:04Z,google,cpc,mobile
S001091,U0001,2026-01-25T18:17:04Z,facebook,paid_social,desktop
S000460,U0215,2026-01-25T18:25:18Z,affiliate,affiliate,desktop
S001366,U0219,2026-01-25T19:31:43Z,facebook,social,desktop
S000600,U0229,2026-01-25T20:56:00Z,referral,referral,desktop
S000435,U0047,2026-01-25T21:18:50Z,tiktok,paid_social,tablet
S000031,U0161,2026-01-25T21:32:49Z,bing,cpc,mobile
S000572,U0232,2026-01-25T21:42:40Z,google,cpc,mobile
S000029,U0017,2026-01-25T21:56:49Z,newsletter,email,mobile
S000014,U0067,2026-01-25T21:57:33Z,facebook,paid_social,mobile
S000557,U0202,2026-01-25T23:02:51Z,direct,(none),desktop
S000941,U0123,2026-01-25T23:24:20Z,direct,(none),desktop
S000999,U0097,2026-01-25T23:44:59Z,tiktok,paid_social,mobile
S001886,U0119,2026-01-25T23:49:20Z,newsletter,email,tablet
S001214,U0010,2026-01-26T00:14:34Z,facebook,social,mobile
S000113,U0147,2026-01-26T00:23:15Z,google,cpc,mobile
S002110,U0119,2026-01-26T00:25:30Z,tiktok,paid_social,desktop
S001291,U0119,2026-01-26T01:43:44Z,facebook,paid_social,desktop
S000863,U0020,2026-01-26T01:57:54Z,direct,(none),desktop
S000176,U0218,2026-01-26T02:45:58Z,newsletter,email,desktop
S000553,U0229,2026-01-26T04:08:34Z,referral,referral,desktop
S002096,U0087,2026-01-26T04:56:04Z,google,organic,mobile
S000359,U0145,2026-01-26T05:52:56Z,facebook,paid_social,mobile
S000213,U0219,2026-01-26T07:07:03Z,tiktok,social,mobile
S001838,U0219,2026-01-26T10:00:40Z,tiktok,social,mobile
S000556,U0202,2026-01-26T10:13:06Z,google,organic,mobile
S001195,U0175,2026-01-26T10:26:18Z,affiliate,affiliate,desktop
S000656,U0183,2026-01-26T10:51:08Z,newsletter,email,desktop
S001616,U0121,2026-01-26T11:05:00Z,google,cpc,mobile
S000156,U0076,2026-01-26T11:41:55Z,google,organic,mobile
S000561,U0078,2026-01-26T12:00:04Z,google,cpc,mobile
S001258,U0244,2026-01-26T12:00:55Z,linkedin,paid_social,mobile
S000965,U0153,2026-01-26T12:20:52Z,bing,organic,desktop
S001469,U0216,2026-01-26T12:35:50Z,newsletter,email,mobile
S001907,U0047,2026-01-26T13:33:57Z,bing,cpc,tablet
S001933,U0208,2026-01-26T15:03:23Z,affiliate,affiliate,mobile
S002598,U0119,2026-01-26T15:05:11Z,facebook,paid_social,desktop
S001207,U0129,2026-01-26T16:19:32Z,google,cpc,mobile
S002356,U0047,2026-01-26T16:19:55Z,google,cpc,mobile
S000232,U0043,2026-01-26T19:21:35Z,direct,(none),mobile
S000127,U0127,2026-01-26T19:52:20Z,newsletter,email,mobile
S000263,U0164,2026-01-26T19:53:52Z,google,organic,desktop
S000071,U0186,2026-01-26T20:16:36Z,tiktok,paid_social,mobile
S000697,U0218,2026-01-26T20:34:09Z,direct,(none),desktop
S000396,U0202,2026-01-26T20:46:40Z,newsletter,email,mobile
S000819,U0152,2026-01-26T20:52:59Z,google,cpc,tablet
S002116,U0082,2026-01-26T21:16:13Z,facebook,social,desktop
S001097,U0164,2026-01-26T21:46:56Z,direct,(none),mobile
S000885,U0151,2026-01-26T22:11:31Z,direct,(none),mobile
S000569,U0190,2026-01-26T22:37:14Z,referral,referral,desktop
S002329,U0119,2026-01-26T23:01:26Z,facebook,paid_social,desktop
S000322,U0111,2026-01-26T23:33:26Z,newsletter,email,mobile
S000827,U0229,2026-01-27T00:34:28Z,direct,(none),mobile
S000366,U0137,2026-01-27T00:49:34Z,direct,(none),mobile
S000399,U0039,2026-01-27T01:13:10Z,linkedin,paid_social,desktop
S001739,U0062,2026-01-27T01:16:09Z,facebook,paid_social,desktop
S000759,U0039,2026-01-27T01:44:00Z,google,organic,mobile
S000864,U0113,2026-01-27T02:35:46Z,referral,referral,mobile
S002266,U0241,2026-01-27T02:48:35Z,newsletter,email,desktop
S000123,U0218,2026-01-27T03:13:49Z,google,organic,mobile
S000087,U0101,2026-01-27T03:27:38Z,google,organic,mobile
S002574,U0037,2026-01-27T03:58:18Z,google,organic,desktop
S001163,U0118,2026-01-27T03:59:31Z,direct,(none),tablet
S001778,U0058,2026-01-27T04:14:58Z,direct,(none),desktop
S001448,U0172,2026-01-27T05:44:59Z,direct,(none),desktop
S000519,U0118,2026-01-27T05:52:02Z,google,cpc,mobile
S000568,U0004,2026-01-27T05:56:30Z,direct,(none),desktop
S001228,U0008,2026-01-27T05:58:36Z,direct,(none),tablet
S001244,U0092,2026-01-27T06:34:45Z,direct,(none),mobile
S000571,U0113,2026-01-27T07:19:00Z,direct,(none),desktop
S001146,U0161,2026-01-27T09:16:44Z,bing,organic,desktop
S000041,U0099,2026-01-27T10:25:40Z,google,organic,desktop
S000488,U0155,2026-01-27T10:55:46Z,google,organic,desktop
S002152,U0020,2026-01-27T11:33:20Z,google,cpc,mobile
S001040,U0027,2026-01-27T12:16:53Z,affiliate,affiliate,desktop
S000025,U0155,2026-01-27T12:30:17Z,newsletter,email,desktop
S001085,U0206,2026-01-27T12:48:35Z,tiktok,social,desktop
S001519,U0167,2026-01-27T12:59:11Z,newsletter,email,mobile
S002029,U0033,2026-01-27T13:07:35Z,tiktok,paid_social,mobile
S002406,U0141,2026-01-27T14:02:22Z,google,organic,desktop
S001819,U0199,2026-01-27T14:08:56Z,direct,(none),mobile
S000221,U0161,2026-01-27T14:14:08Z,direct,(none),desktop
S000953,U0039,2026-01-27T14:14:43Z,direct,(none),mobile
S000477,U0090,2026-01-27T14:21:25Z,facebook,social,mobile
S000302,U0086,2026-01-27T14:26:07Z,direct,(none),mobile
S001720,U0038,2026-01-27T14:28:35Z,tiktok,paid_social,desktop
S002194,U0014,2026-01-27T14:29:58Z,newsletter,email,desktop
S000145,U0129,2026-01-27T14:34:58Z,google,cpc,mobile
S002157,U0179,2026-01-27T15:26:31Z,facebook,paid_social,mobile
S001503,U0014,2026-01-27T15:28:46Z,facebook,social,desktop
S000163,U0029,2026-01-27T15:31:14Z,google,cpc,desktop
S000261,U0157,2026-01-27T17:11:36Z,google,organic,mobile
S002155,U0050,2026-01-27T17:22:42Z,google,cpc,desktop
S001151,U0150,2026-01-27T17:47:01Z,tiktok,paid_social,mobile
S001380,U0190,2026-01-27T17:53:33Z,google,cpc,mobile
S000069,U0051,2026-01-27T18:15:19Z,google,cpc,mobile
S000310,U0233,2026-01-27T18:18:55Z,google,cpc,desktop
S001395,U0011,2026-01-27T19:21:12Z,google,cpc,mobile
S001859,U0180,2026-01-27T20:04:04Z,direct,(none),tablet
S002390,U0245,2026-01-27T20:40:38Z,direct,(none),mobile
S000774,U0067,2026-01-27T21:28:19Z,newsletter,email,mobile
S000635,U0184,2026-01-27T21:38:10Z,bing,cpc,desktop
S000378,U0109,2026-01-27T21:46:59Z,bing,organic,desktop
S001378,U0213,2026-01-27T22:31:48Z,google,organic,mobile
S000727,U0218,2026-01-27T23:13:45Z,google,cpc,tablet
S001891,U0032,2026-01-27T23:20:05Z,google,organic,desktop
S000880,U0134,2026-01-27T23:28:17Z,newsletter,email,mobile
S000805,U0181,2026-01-27T23:42:27Z,facebook,paid_social,mobile
S001108,U0149,2026-01-28T00:07:09Z,google,cpc,mobile
S001429,U0194,2026-01-28T01:00:48Z,affiliate,affiliate,desktop
S002079,U0208,2026-01-28T01:29:29Z,direct,(none),mobile
S001283,U0047,2026-01-28T01:57:52Z,google,organic,mobile
S002340,U0239,2026-01-28T02:01:10Z,google,organic,mobile
S000055,U0238,2026-01-28T02:49:13Z,bing,organic,desktop
S002173,U0115,2026-01-28T03:50:57Z,direct,(none),tablet
S000755,U0119,2026-01-28T04:20:42Z,direct,(none),desktop
S002487,U0036,2026-01-28T05:31:31Z,direct,(none),desktop
S000833,U0212,2026-01-28T05:59:14Z,newsletter,email,mobile
S000243,U0215,2026-01-28T08:14:12Z,google,organic,desktop
S001988,U0021,2026-01-28T09:00:45Z,google,organic,desktop
S000122,U0229,2026-01-28T09:07:01Z,facebook,paid_social,desktop
S002267,U0120,2026-01-28T09:25:20Z,affiliate,affiliate,desktop
S000730,U0078,2026-01-28T10:02:21Z,google,cpc,desktop
S002007,U0179,2026-01-28T10:12:57Z,direct,(none),desktop
S000200,U0248,2026-01-28T10:28:35Z,direct,(none),desktop
S001644,U0093,2026-01-28T10:31:22Z,newsletter,email,mobile
S001658,U0250,2026-01-28T11:26:11Z,google,organic,desktop
S000381,U0244,2026-01-28T11:56:08Z,google,organic,mobile
S001193,U0078,2026-01-28T11:59:52Z,google,organic,mobile
S001356,U0076,2026-01-28T12:10:43Z,google,cpc,mobile
S002528,U0141,2026-01-28T12:34:31Z,direct,(none),desktop
S000775,U0233,2026-01-28T12:53:07Z,facebook,social,desktop
S001289,U0195,2026-01-28T13:06:03Z,direct,(none),tablet
S001419,U0227,2026-01-28T13:14:42Z,google,organic,desktop
S002458,U0012,2026-01-28T14:15:04Z,google,organic,desktop
S002253,U0057,2026-01-28T14:49:35Z,linkedin,social,desktop
S001696,U0011,2026-01-28T15:12:36Z,tiktok,paid_social,desktop
S000574,U0034,2026-01-28T15:45:25Z,bing,cpc,mobile
S000708,U0094,2026-01-28T16:16:29Z,newsletter,email,desktop
S001999,U0045,2026-01-28T16:35:51Z,direct,(none),mobile
