,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5,3408,USDC,USDC,usd-coin,37475,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73577665840.58257,73577665840.58257,False,73577443411.81,,6,60901219650.23,60901035542.95941,,2026-02-15T16:20:00.000Z,0.9999969769526513,8316486770.976924,-1.9436,-0.00573635,-0.00598183,0.00186105,0.02919224,0.01926765,-0.02931312,73577443411.81493,3.1125,73577443411.81,,2026-02-15T16:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-15 17:22:23.789711
6,5426,Solana,SOL,solana,1089,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,567957551.4309566,620391073.2815809,True,54233528035.31,,7,525236893.3,45915312138.982925,,2026-02-15T16:20:00.000Z,87.4182920596125,3938147877.2213783,28.867,0.06366749,0.05480026,-0.09004614,-38.20421001,-30.6831022,-34.81630248,49649879108.45375,2.1003,54233528035.31,,2026-02-15T16:20:00.000Z,,,,,,2026-02-15 17:22:23.789711
7,1958,TRON,TRX,tron,1299,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94724706614.9391,94724706294.7143,True,26574111661.11,,8,94667886298.43,26558171353.828354,,2026-02-15T16:21:00.000Z,0.2805404492723823,446880727.94755673,-14.3445,0.0239256,-0.80273901,0.39776788,-8.29668222,0.59404424,-4.21724601,26574111750.94962,1.1241,26574111661.11,,2026-02-15T16:21:00.000Z,,,,,,2026-02-15 17:22:23.789711
8,74,Dogecoin,DOGE,dogecoin,1401,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168752233126.57907,168752233126.57907,True,18036321580.95,,9,,,,2026-02-15T16:20:00.000Z,0.1068804912787467,2971266880.7110744,209.0965,-1.50346021,3.29811402,9.52315302,-21.49858593,-16.56548458,-31.57625169,18036321580.954365,0.763,18036321580.95,,2026-02-15T16:20:00.000Z,,,,,,2026-02-15 17:22:23.789711
9,1831,Bitcoin Cash,BCH,bitcoin-cash,1137,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19995196.875,19995196.875,False,11118184226.41,,10,,,,2026-02-15T16:20:00.000Z,556.0427484619049,315971070.8022853,-41.0844,-0.36430057,-1.56967137,5.1284809,-7.57086722,0.73263959,11.63343473,11118184226.411892,0.4703,11676897717.7,,2026-02-15T16:20:00.000Z,,,,,,2026-02-15 17:22:23.789711
10,2010,Cardano,ADA,cardano,1681,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36066145196.64397,44994539820.15453,False,12737761671.94,,11,37997904336.0,10757044108.011507,,2026-02-15T16:21:00.000Z,0.2830957205663593,699400699.085329,70.0129,-0.86445482,-1.00056697,3.88312248,-26.1805262,-24.68524123,-40.04231529,10210171362.494862,0.4319,12739307425.49,,2026-02-15T16:21:00.000Z,,,,,,2026-02-15 17:22:23.789711
11,32196,Hyperliquid,HYPE,hyperliquid,238,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,259277557.4437796,958388465.8146007,False,29516031114.34,,12,333931719.0,10284283836.505594,,2026-02-15T16:20:00.000Z,30.797565045043218,215188372.08091286,-2.4703,-0.45666519,-1.1737093,-3.00454196,24.03880721,15.94045768,-17.16927008,7985117440.094731,0.3378,29617140199.33,,2026-02-15T16:20:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-15 17:22:23.789711
12,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921353012.9,985239504.0,False,8308256494.58,,13,,,,2026-02-15T16:21:00.000Z,8.432727738636748,1043766.93712345,78.7182,-0.04892043,-2.72166864,2.21209616,-5.34607575,15.88784216,-7.42414532,7769519108.958371,0.3287,8308256494.58,,2026-02-15T16:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-02-15 17:22:23.789711
13,29470,Ethena USDe,USDe,ethena-usde,295,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6304778696.791329,6304778696.791329,True,6297614663.8,,14,,,,2026-02-15T16:20:00.000Z,0.9988637138063379,59811873.88825727,-21.8835,-0.00298563,-0.03124998,0.02201134,-0.08661698,-0.04067644,0.04680852,6297614663.80407,0.2664,6297614663.8,,2026-02-15T16:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-02-15 17:22:23.789711
14,1975,Chainlink,LINK,chainlink,2212,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,8833081190.07,,15,,,,2026-02-15T16:21:00.000Z,8.833081190067139,646807258.3636854,9.9381,-0.47698239,-1.9768775,-0.56352916,-34.73472096,-28.4998966,-34.54252981,6254704529.69184,0.2646,8833081190.07,,2026-02-15T16:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-15 17:22:23.789711
0,1,Bitcoin,BTC,bitcoin,12561,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19989887.0,19989887.0,False,1378135724012.27,,1,,,,2026-02-15T17:36:00.000Z,68941.64654418852,35250815125.16088,-5.4865,-0.06140085,-1.0963933,-2.51959454,-27.2288361,-20.54205469,-26.22195641,1378135724012.269,58.3345,1447774577427.96,,2026-02-15T17:36:00.000Z,,,,,,2026-02-15 18:38:01.929615
1,1027,Ethereum,ETH,ethereum,11567,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692457.89999667,120692457.89999667,True,241204215859.71,,2,,,,2026-02-15T17:37:00.000Z,1998.5028066920675,25322271575.044155,48.5609,-0.23184831,-3.8420531,-4.36966733,-39.06986416,-30.21549971,-35.43181178,241204215859.70752,10.2098,241204215859.71,,2026-02-15T17:37:00.000Z,,,,,,2026-02-15 18:38:01.929615
2,825,Tether USDt,USDT,tether,171236,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,183755310128.52243,187964839850.83615,True,187869141911.22,,3,,,,2026-02-15T17:36:00.000Z,0.9994908731883316,83736214082.42836,13.3055,-0.00456404,-0.01367608,0.02407593,0.00059934,-0.03146586,0.01582645,183661755373.34955,7.7741,187869141911.22,,2026-02-15T17:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-02-15 18:38:01.929615
3,52,XRP,XRP,xrp,1798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60917315351.0,99985721048.0,False,150999543040.37,,4,,,,2026-02-15T17:36:00.000Z,1.5102110727179183,5683504983.989925,140.2622,-0.38722284,2.30314103,5.45074649,-26.21464667,-19.84076806,-30.83733102,91998004163.32942,3.8941,151021107271.79,,2026-02-15T17:36:00.000Z,,,,,,2026-02-15 18:38:01.929615
4,1839,BNB,BNB,bnb,3134,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136359281.79,136359281.79,136359281.79,False,84284500148.68,,5,,,,2026-02-15T17:37:00.000Z,618.1060727386264,1445720265.7811246,-4.1684,-0.13463906,-2.31086826,-3.1658411,-33.53023619,-27.08972516,-32.49644287,84284500148.67659,3.5676,84284500148.68,,2026-02-15T17:37:00.000Z,,,,,,2026-02-15 18:38:01.929615
5,3408,USDC,USDC,usd-coin,37476,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73574211977.17365,73574211977.17365,False,73562681148.75,,6,60901219650.23,60891674981.03315,,2026-02-15T17:36:00.000Z,0.9998432762225179,8193584397.382641,5.6084,-0.01155549,-0.00355951,-0.00182118,0.02415672,-0.00989643,-0.01260411,73562681148.74731,3.1138,73562681148.75,,2026-02-15T17:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-15 18:38:01.929615
6,5426,Solana,SOL,solana,1089,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,568080078.263232,620527035.5347795,True,54141938700.22,,7,525236893.3,45827727160.40802,,2026-02-15T17:36:00.000Z,87.25153877230127,3791208447.078805,23.416,-0.10527362,-1.08939755,0.46897021,-38.75239398,-29.57711374,-34.72900835,49565860974.35633,2.0981,54141938700.22,,2026-02-15T17:36:00.000Z,,,,,,2026-02-15 18:38:01.929615
7,1958,TRON,TRX,tron,1299,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94724736534.04799,94724733984.56169,True,26562837086.21,,8,94667886298.43,26546895781.73984,,2026-02-15T17:37:00.000Z,0.28042134265102003,450360064.7277658,-12.0178,0.01885775,-0.96115891,0.53433895,-8.89493812,0.15545088,-4.80022324,26562837801.14187,1.1244,26562837086.21,,2026-02-15T17:37:00.000Z,,,,,,2026-02-15 18:38:01.929615
8,74,Dogecoin,DOGE,dogecoin,1401,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168752843126.57907,168752843126.57907,True,17957232286.77,,9,,,,2026-02-15T17:36:00.000Z,0.10641143552941504,2910663498.9579325,187.9327,-0.9364484,0.84142727,10.41288607,-22.01503665,-16.54917406,-32.85503421,17957232286.76946,0.7601,17957232286.77,,2026-02-15T17:36:00.000Z,,,,,,2026-02-15 18:38:01.929615
9,1831,Bitcoin Cash,BCH,bitcoin-cash,1137,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19995212.5,19995212.5,False,11115010563.88,,10,,,,2026-02-15T17:37:00.000Z,555.8835928292092,311857440.361891,-40.9461,-0.10725785,-1.54183755,5.49371879,-7.89106569,0.65284643,9.22455798,11115010563.883514,0.4705,11673555449.41,,2026-02-15T17:37:00.000Z,,,,,,2026-02-15 18:38:01.929615
10,2010,Cardano,ADA,cardano,1681,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36066145196.64397,44994539820.15453,False,12727467777.53,,11,37997904336.0,10748350910.644094,,2026-02-15T17:37:00.000Z,0.28286693959753156,680612207.870713,62.731,-0.07278709,-2.86551432,4.61362728,-26.49222304,-24.17106177,-40.64594614,10201920114.854893,0.4318,12729012281.89,,2026-02-15T17:37:00.000Z,,,,,,2026-02-15 18:38:01.929615
11,32196,Hyperliquid,HYPE,hyperliquid,238,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,259276547.46202585,958387405.2626315,False,29676208808.48,,12,333931719.0,10340106064.002625,,2026-02-15T17:37:00.000Z,30.964731637256133,213187122.18367872,4.3493,0.02185921,-1.31311704,-4.00752097,24.05553861,20.36629873,-17.82548247,8028428711.995934,0.3398,29777899544.79,,2026-02-15T17:37:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-15 18:38:01.929615
12,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921353012.9,985239504.0,False,8320198709.84,,13,,,,2026-02-15T17:37:00.000Z,8.444848867769437,1039597.21420885,81.2875,0.10097158,-2.6435066,2.23122287,-5.18688834,17.7515365,-7.89495621,7780686947.804524,0.3293,8320198709.84,,2026-02-15T17:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-02-15 18:38:01.929615
13,29470,Ethena USDe,USDe,ethena-usde,295,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6304778696.791329,6304778696.791329,True,6297741934.49,,14,,,,2026-02-15T17:37:00.000Z,0.9988839001901056,55773144.52820546,-28.4955,-0.00645562,-0.01210347,0.01566003,-0.08544765,-0.00956124,0.01229364,6297741934.486415,0.2666,6297741934.49,,2026-02-15T17:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-02-15 18:38:01.929615
14,1975,Chainlink,LINK,chainlink,2212,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,8828770341.52,,15,,,,2026-02-15T17:37:00.000Z,8.828770341521635,633933472.9208807,8.8679,-0.11389421,-2.95486828,0.14251902,-34.98355178,-28.79974728,-34.79152507,6251652017.964143,0.2646,8828770341.52,,2026-02-15T17:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-15 18:38:01.929615
